,data,ratio,type
1884,pcc,0.0,random
1885,pcc,0.0,random
1886,pcc,0.007692307692307693,random
1887,pcc,0.0,random
1888,pcc,0.0,random
1889,pcc,0.0,random
1890,pcc,0.0,random
1891,pcc,0.0,random
1892,pcc,0.0,random
1893,pcc,0.007692307692307693,random
1894,pcc,0.007692307692307693,random
1895,pcc,0.007692307692307693,random
1896,pcc,0.007692307692307693,random
1897,pcc,0.007692307692307693,random
1898,pcc,0.0,random
1899,pcc,0.0,random
1900,pcc,0.0,random
1901,pcc,0.0,random
1902,pcc,0.007692307692307693,random
1903,pcc,0.015503875968992248,random
1904,pcc,0.0,random
1905,pcc,0.007692307692307693,random
1906,pcc,0.007692307692307693,random
1907,pcc,0.0,random
1908,pcc,0.0,random
1909,pcc,0.007692307692307693,random
1910,pcc,0.0,random
1911,pcc,0.0,random
1912,pcc,0.007692307692307693,random
1913,pcc,0.0,random
1914,pcc,0.0,random
1915,pcc,0.0,random
1916,pcc,0.0,random
1917,pcc,0.0,random
1918,pcc,0.007692307692307693,random
1919,pcc,0.0,random
1920,pcc,0.0,random
1921,pcc,0.0,random
1922,pcc,0.0,random
1923,pcc,0.0,random
1924,pcc,0.007692307692307693,random
1925,pcc,0.007692307692307693,random
1926,pcc,0.0,random
1927,pcc,0.007692307692307693,random
1928,pcc,0.0,random
1929,pcc,0.0,random
1930,pcc,0.007692307692307693,random
1931,pcc,0.0,random
1932,pcc,0.0,random
1933,pcc,0.0,random
1934,pcc,0.007692307692307693,random
1935,pcc,0.0,random
1936,pcc,0.0,random
1937,pcc,0.007692307692307693,random
1938,pcc,0.007692307692307693,random
1939,pcc,0.015503875968992248,random
1940,pcc,0.007692307692307693,random
1941,pcc,0.0,random
1942,pcc,0.007692307692307693,random
1943,pcc,0.0,random
1944,pcc,0.0,random
1945,pcc,0.0,random
1946,pcc,0.0,random
1947,pcc,0.0,random
1948,pcc,0.0,random
1949,pcc,0.0,random
1950,pcc,0.0,random
1951,pcc,0.0,random
1952,pcc,0.015503875968992248,random
1953,pcc,0.015503875968992248,random
1954,pcc,0.0,random
1955,pcc,0.0,random
1956,pcc,0.0,random
1957,pcc,0.0,random
1958,pcc,0.0,random
1959,pcc,0.007692307692307693,random
1960,pcc,0.0,random
1961,pcc,0.0,random
1962,pcc,0.007692307692307693,random
1963,pcc,0.0,random
1964,pcc,0.007692307692307693,random
1965,pcc,0.0,random
1966,pcc,0.007692307692307693,random
1967,pcc,0.007692307692307693,random
1968,pcc,0.0,random
1969,pcc,0.0,random
1970,pcc,0.007692307692307693,random
1971,pcc,0.015503875968992248,random
1972,pcc,0.0,random
1973,pcc,0.0,random
1974,pcc,0.007692307692307693,random
1975,pcc,0.0,random
1976,pcc,0.0,random
1977,pcc,0.007692307692307693,random
1978,pcc,0.007692307692307693,random
1979,pcc,0.0,random
1980,pcc,0.0,random
1981,pcc,0.0,random
1982,pcc,0.015503875968992248,random
1983,pcc,0.0,random
1984,pcc,0.015503875968992248,random
1985,pcc,0.0,random
1986,pcc,0.0,random
1987,pcc,0.0,random
1988,pcc,0.007692307692307693,random
1989,pcc,0.0,random
1990,pcc,0.0,random
1991,pcc,0.0,random
1992,pcc,0.0,random
1993,pcc,0.0,random
1994,pcc,0.0,random
1995,pcc,0.007692307692307693,random
1996,pcc,0.0,random
1997,pcc,0.007692307692307693,random
1998,pcc,0.0,random
1999,pcc,0.0,random
2000,pcc,0.0,random
2001,pcc,0.0,random
2002,pcc,0.0,random
2003,pcc,0.015503875968992248,random
2004,pcc,0.007692307692307693,random
2005,pcc,0.0,random
2006,pcc,0.0,random
2007,pcc,0.0,random
2008,pcc,0.0,random
2009,pcc,0.0,random
2010,pcc,0.0,random
2011,pcc,0.0,random
2012,pcc,0.0,random
2013,pcc,0.0,random
2014,pcc,0.0,random
2015,pcc,0.0,random
2016,pcc,0.0,random
2017,pcc,0.015503875968992248,random
2018,pcc,0.0,random
2019,pcc,0.0,random
2020,pcc,0.0,random
2021,pcc,0.0,random
2022,pcc,0.0,random
2023,pcc,0.0,random
2024,pcc,0.0,random
2025,pcc,0.0,random
2026,pcc,0.0,random
2027,pcc,0.0,random
2028,pcc,0.007692307692307693,random
2029,pcc,0.0,random
2030,pcc,0.0,random
2031,pcc,0.007692307692307693,random
2032,pcc,0.007692307692307693,random
2033,pcc,0.007692307692307693,random
2034,pcc,0.0,random
2035,pcc,0.007692307692307693,random
2036,pcc,0.0,random
2037,pcc,0.0,random
2038,pcc,0.007692307692307693,random
2039,pcc,0.007692307692307693,random
2040,pcc,0.007692307692307693,random
2041,pcc,0.0,random
2042,pcc,0.0,random
2043,pcc,0.0,random
2044,pcc,0.0,random
2045,pcc,0.007692307692307693,random
2046,pcc,0.0,random
2047,pcc,0.007692307692307693,random
2048,pcc,0.0,random
2049,pcc,0.0,random
2050,pcc,0.0,random
2051,pcc,0.0,random
2052,pcc,0.0,random
2053,pcc,0.0,random
2054,pcc,0.0,random
2055,pcc,0.007692307692307693,random
2056,pcc,0.0,random
2057,pcc,0.007692307692307693,random
2058,pcc,0.0,random
2059,pcc,0.0,random
2060,pcc,0.0,random
2061,pcc,0.0,random
2062,pcc,0.0,random
2063,pcc,0.007692307692307693,random
2064,pcc,0.0,random
2065,pcc,0.0,random
2066,pcc,0.0,random
2067,pcc,0.0,random
2068,pcc,0.007692307692307693,random
2069,pcc,0.0,random
2070,pcc,0.0,random
2071,pcc,0.0,random
2072,pcc,0.0,random
2073,pcc,0.0,random
2074,pcc,0.007692307692307693,random
2075,pcc,0.0,random
2076,pcc,0.0,random
2077,pcc,0.007692307692307693,random
2078,pcc,0.0,random
2079,pcc,0.007692307692307693,random
2080,pcc,0.007692307692307693,random
2081,pcc,0.0,random
2082,pcc,0.0,random
2083,pcc,0.007692307692307693,random
2084,pcc,0.0,random
2085,pcc,0.015503875968992248,random
2086,pcc,0.0,random
2087,pcc,0.0,random
2088,pcc,0.0,random
2089,pcc,0.0,random
2090,pcc,0.0,random
2091,pcc,0.007692307692307693,random
2092,pcc,0.007692307692307693,random
2093,pcc,0.0,random
2094,pcc,0.0,random
2095,pcc,0.007692307692307693,random
2096,pcc,0.0,random
2097,pcc,0.0,random
2098,pcc,0.0,random
2099,pcc,0.007692307692307693,random
2100,pcc,0.0,random
2101,pcc,0.0,random
2102,pcc,0.015503875968992248,random
2103,pcc,0.0,random
2104,pcc,0.015503875968992248,random
2105,pcc,0.0,random
2106,pcc,0.0,random
2107,pcc,0.0,random
2108,pcc,0.007692307692307693,random
2109,pcc,0.0,random
2110,pcc,0.007692307692307693,random
2111,pcc,0.0,random
2112,pcc,0.007692307692307693,random
2113,pcc,0.0,random
2114,pcc,0.007692307692307693,random
2115,pcc,0.0,random
2116,pcc,0.0,random
2117,pcc,0.0,random
2118,pcc,0.0,random
2119,pcc,0.0,random
2120,pcc,0.0,random
2121,pcc,0.0,random
2122,pcc,0.007692307692307693,random
2123,pcc,0.007692307692307693,random
2124,pcc,0.0,random
2125,pcc,0.0,random
2126,pcc,0.0,random
2127,pcc,0.0,random
2128,pcc,0.007692307692307693,random
2129,pcc,0.0,random
2130,pcc,0.0,random
2131,pcc,0.0,random
2132,pcc,0.007692307692307693,random
2133,pcc,0.0,random
2134,pcc,0.0,random
2135,pcc,0.007692307692307693,random
2136,pcc,0.015503875968992248,random
2137,pcc,0.0,random
2138,pcc,0.0,random
2139,pcc,0.0,random
2140,pcc,0.0,random
2141,pcc,0.0,random
2142,pcc,0.007692307692307693,random
2143,pcc,0.007692307692307693,random
2144,pcc,0.0,random
2145,pcc,0.0,random
2146,pcc,0.0,random
2147,pcc,0.007692307692307693,random
2148,pcc,0.0,random
2149,pcc,0.007692307692307693,random
2150,pcc,0.0,random
2151,pcc,0.0,random
2152,pcc,0.0,random
2153,pcc,0.007692307692307693,random
2154,pcc,0.0,random
2155,pcc,0.0,random
2156,pcc,0.0,random
2157,pcc,0.007692307692307693,random
2158,pcc,0.0,random
2159,pcc,0.0234375,random
2160,pcc,0.015503875968992248,random
2161,pcc,0.0,random
2162,pcc,0.0,random
2163,pcc,0.0,random
2164,pcc,0.0,random
2165,pcc,0.007692307692307693,random
2166,pcc,0.0,random
2167,pcc,0.0,random
2168,pcc,0.0,random
2169,pcc,0.007692307692307693,random
2170,pcc,0.0,random
2171,pcc,0.015503875968992248,random
2172,pcc,0.0,random
2173,pcc,0.0,random
2174,pcc,0.0,random
2175,pcc,0.0,random
2176,pcc,0.0,random
2177,pcc,0.0,random
2178,pcc,0.0,random
2179,pcc,0.0,random
2180,pcc,0.0,random
2181,pcc,0.015503875968992248,random
2182,pcc,0.0,random
2183,pcc,0.007692307692307693,random
2184,pcc,0.0,random
2185,pcc,0.0,random
2186,pcc,0.0,random
2187,pcc,0.007692307692307693,random
2188,pcc,0.007692307692307693,random
2189,pcc,0.0,random
2190,pcc,0.0,random
2191,pcc,0.0,random
2192,pcc,0.0,random
2193,pcc,0.0234375,random
2194,pcc,0.007692307692307693,random
2195,pcc,0.007692307692307693,random
2196,pcc,0.0234375,random
2197,pcc,0.0,random
2198,pcc,0.007692307692307693,random
2199,pcc,0.0,random
2200,pcc,0.0,random
2201,pcc,0.015503875968992248,random
2202,pcc,0.0,random
2203,pcc,0.007692307692307693,random
2204,pcc,0.007692307692307693,random
2205,pcc,0.0,random
2206,pcc,0.007692307692307693,random
2207,pcc,0.0,random
2208,pcc,0.0234375,random
2209,pcc,0.0,random
2210,pcc,0.007692307692307693,random
2211,pcc,0.007692307692307693,random
2212,pcc,0.0,random
2213,pcc,0.0,random
2214,pcc,0.0,random
2215,pcc,0.0,random
2216,pcc,0.0,random
2217,pcc,0.0,random
2218,pcc,0.0,random
2219,pcc,0.0,random
2220,pcc,0.0,random
2221,pcc,0.0,random
2222,pcc,0.0,random
2223,pcc,0.0,random
2224,pcc,0.007692307692307693,random
2225,pcc,0.0,random
2226,pcc,0.0,random
2227,pcc,0.007692307692307693,random
2228,pcc,0.015503875968992248,random
2229,pcc,0.007692307692307693,random
2230,pcc,0.0,random
2231,pcc,0.0,random
2232,pcc,0.0,random
2233,pcc,0.007692307692307693,random
2234,pcc,0.0,random
2235,pcc,0.007692307692307693,random
2236,pcc,0.0,random
2237,pcc,0.0,random
2238,pcc,0.0,random
2239,pcc,0.0,random
2240,pcc,0.0,random
2241,pcc,0.0,random
2242,pcc,0.0,random
2243,pcc,0.007692307692307693,random
2244,pcc,0.0,random
2245,pcc,0.0,random
2246,pcc,0.007692307692307693,random
2247,pcc,0.0,random
2248,pcc,0.0,random
2249,pcc,0.0,random
2250,pcc,0.0,random
2251,pcc,0.0,random
2252,pcc,0.0,random
2253,pcc,0.0,random
2254,pcc,0.007692307692307693,random
2255,pcc,0.007692307692307693,random
2256,pcc,0.0,random
2257,pcc,0.0,random
2258,pcc,0.007692307692307693,random
2259,pcc,0.0,random
2260,pcc,0.0,random
2261,pcc,0.0,random
2262,pcc,0.007692307692307693,random
2263,pcc,0.007692307692307693,random
2264,pcc,0.0,random
2265,pcc,0.0,random
2266,pcc,0.007692307692307693,random
2267,pcc,0.0,random
2268,pcc,0.0,random
2269,pcc,0.007692307692307693,random
2270,pcc,0.0,random
2271,pcc,0.0,random
2272,pcc,0.0,random
2273,pcc,0.0,random
2274,pcc,0.0,random
2275,pcc,0.0,random
2276,pcc,0.007692307692307693,random
2277,pcc,0.007692307692307693,random
2278,pcc,0.0,random
2279,pcc,0.0,random
2280,pcc,0.0,random
2281,pcc,0.0,random
2282,pcc,0.0,random
2283,pcc,0.007692307692307693,random
2284,pcc,0.0,random
2285,pcc,0.0,random
2286,pcc,0.007692307692307693,random
2287,pcc,0.0,random
2288,pcc,0.007692307692307693,random
2289,pcc,0.0,random
2290,pcc,0.0,random
2291,pcc,0.007692307692307693,random
2292,pcc,0.007692307692307693,random
2293,pcc,0.007692307692307693,random
2294,pcc,0.0,random
2295,pcc,0.007692307692307693,random
2296,pcc,0.0,random
2297,pcc,0.0,random
2298,pcc,0.0,random
2299,pcc,0.007692307692307693,random
2300,pcc,0.015503875968992248,random
2301,pcc,0.0,random
2302,pcc,0.0,random
2303,pcc,0.0,random
2304,pcc,0.007692307692307693,random
2305,pcc,0.007692307692307693,random
2306,pcc,0.0,random
2307,pcc,0.0,random
2308,pcc,0.007692307692307693,random
2309,pcc,0.0,random
2310,pcc,0.0,random
2311,pcc,0.007692307692307693,random
2312,pcc,0.0,random
2313,pcc,0.0,random
2314,pcc,0.0,random
2315,pcc,0.015503875968992248,random
2316,pcc,0.0,random
2317,pcc,0.0,random
2318,pcc,0.007692307692307693,random
2319,pcc,0.0,random
2320,pcc,0.007692307692307693,random
2321,pcc,0.0,random
2322,pcc,0.0,random
2323,pcc,0.007692307692307693,random
2324,pcc,0.007692307692307693,random
2325,pcc,0.0,random
2326,pcc,0.0,random
2327,pcc,0.0,random
2328,pcc,0.0,random
2329,pcc,0.007692307692307693,random
2330,pcc,0.0,random
2331,pcc,0.0,random
2332,pcc,0.0,random
2333,pcc,0.0,random
2334,pcc,0.0,random
2335,pcc,0.007692307692307693,random
2336,pcc,0.007692307692307693,random
2337,pcc,0.0,random
2338,pcc,0.0,random
2339,pcc,0.015503875968992248,random
2340,pcc,0.0,random
2341,pcc,0.0,random
2342,pcc,0.007692307692307693,random
2343,pcc,0.0,random
2344,pcc,0.0,random
2345,pcc,0.0,random
2346,pcc,0.0,random
2347,pcc,0.0,random
2348,pcc,0.007692307692307693,random
2349,pcc,0.0,random
2350,pcc,0.0,random
2351,pcc,0.0,random
2352,pcc,0.0,random
2353,pcc,0.0,random
2354,pcc,0.007692307692307693,random
2355,pcc,0.0,random
2356,pcc,0.0,random
2357,pcc,0.0,random
2358,pcc,0.007692307692307693,random
2359,pcc,0.007692307692307693,random
2360,pcc,0.0,random
2361,pcc,0.007692307692307693,random
2362,pcc,0.007692307692307693,random
2363,pcc,0.007692307692307693,random
2364,pcc,0.0,random
2365,pcc,0.007692307692307693,random
2366,pcc,0.007692307692307693,random
2367,pcc,0.0,random
2368,pcc,0.0,random
2369,pcc,0.0,random
2370,pcc,0.0,random
2371,pcc,0.0,random
2372,pcc,0.007692307692307693,random
2373,pcc,0.0,random
2374,pcc,0.0,random
2375,pcc,0.0,random
2376,pcc,0.0,random
2377,pcc,0.007692307692307693,random
2378,pcc,0.0,random
2379,pcc,0.0,random
2380,pcc,0.0,random
2381,pcc,0.007692307692307693,random
2382,pcc,0.007692307692307693,random
2383,pcc,0.0,random
2384,pcc,0.007692307692307693,random
2385,pcc,0.007692307692307693,random
2386,pcc,0.0,random
2387,pcc,0.0,random
2388,pcc,0.0,random
2389,pcc,0.007692307692307693,random
2390,pcc,0.0,random
2391,pcc,0.007692307692307693,random
2392,pcc,0.0,random
2393,pcc,0.015503875968992248,random
2394,pcc,0.0,random
2395,pcc,0.0,random
2396,pcc,0.0,random
2397,pcc,0.007692307692307693,random
2398,pcc,0.0,random
2399,pcc,0.0,random
2400,pcc,0.0,random
2401,pcc,0.0,random
2402,pcc,0.0,random
2403,pcc,0.0,random
2404,pcc,0.0,random
2405,pcc,0.0,random
2406,pcc,0.0,random
2407,pcc,0.007692307692307693,random
2408,pcc,0.015503875968992248,random
2409,pcc,0.007692307692307693,random
2410,pcc,0.015503875968992248,random
2411,pcc,0.0,random
2412,pcc,0.007692307692307693,random
2413,pcc,0.0,random
2414,pcc,0.007692307692307693,random
2415,pcc,0.015503875968992248,random
2416,pcc,0.007692307692307693,random
2417,pcc,0.0,random
2418,pcc,0.007692307692307693,random
2419,pcc,0.0,random
2420,pcc,0.0,random
2421,pcc,0.0,random
2422,pcc,0.0,random
2423,pcc,0.0,random
2424,pcc,0.0,random
2425,pcc,0.0,random
2426,pcc,0.007692307692307693,random
2427,pcc,0.007692307692307693,random
2428,pcc,0.0,random
2429,pcc,0.0,random
2430,pcc,0.007692307692307693,random
2431,pcc,0.007692307692307693,random
2432,pcc,0.007692307692307693,random
2433,pcc,0.015503875968992248,random
2434,pcc,0.007692307692307693,random
2435,pcc,0.0,random
2436,pcc,0.0,random
2437,pcc,0.007692307692307693,random
2438,pcc,0.0,random
2439,pcc,0.015503875968992248,random
2440,pcc,0.015503875968992248,random
2441,pcc,0.0,random
2442,pcc,0.0,random
2443,pcc,0.007692307692307693,random
2444,pcc,0.0,random
2445,pcc,0.007692307692307693,random
2446,pcc,0.0,random
2447,pcc,0.007692307692307693,random
2448,pcc,0.0,random
2449,pcc,0.007692307692307693,random
2450,pcc,0.015503875968992248,random
2451,pcc,0.0,random
2452,pcc,0.007692307692307693,random
2453,pcc,0.0,random
2454,pcc,0.0,random
2455,pcc,0.007692307692307693,random
2456,pcc,0.0,random
2457,pcc,0.0,random
2458,pcc,0.0,random
2459,pcc,0.0,random
2460,pcc,0.015503875968992248,random
2461,pcc,0.007692307692307693,random
2462,pcc,0.007692307692307693,random
2463,pcc,0.0,random
2464,pcc,0.0,random
2465,pcc,0.0,random
2466,pcc,0.0,random
2467,pcc,0.007692307692307693,random
2468,pcc,0.0,random
2469,pcc,0.007692307692307693,random
2470,pcc,0.0,random
2471,pcc,0.0,random
2472,pcc,0.007692307692307693,random
2473,pcc,0.0,random
2474,pcc,0.007692307692307693,random
2475,pcc,0.007692307692307693,random
2476,pcc,0.007692307692307693,random
2477,pcc,0.0,random
2478,pcc,0.0,random
2479,pcc,0.0,random
2480,pcc,0.0,random
2481,pcc,0.0,random
2482,pcc,0.0,random
2483,pcc,0.0,random
2484,pcc,0.0,random
2485,pcc,0.0,random
2486,pcc,0.0,random
2487,pcc,0.0,random
2488,pcc,0.007692307692307693,random
2489,pcc,0.015503875968992248,random
2490,pcc,0.0,random
2491,pcc,0.0,random
2492,pcc,0.007692307692307693,random
2493,pcc,0.0,random
2494,pcc,0.0,random
2495,pcc,0.015503875968992248,random
2496,pcc,0.0,random
2497,pcc,0.0,random
2498,pcc,0.0,random
2499,pcc,0.007692307692307693,random
2500,pcc,0.007692307692307693,random
2501,pcc,0.0,random
2502,pcc,0.015503875968992248,random
2503,pcc,0.0,random
2504,pcc,0.0,random
2505,pcc,0.0,random
2506,pcc,0.0,random
2507,pcc,0.0,random
2508,pcc,0.0,random
2509,pcc,0.0,random
2510,pcc,0.0,random
2511,pcc,0.007692307692307693,random
2512,pcc,0.007692307692307693,random
2513,pcc,0.015503875968992248,random
2514,pcc,0.0,random
2515,pcc,0.0,random
2516,pcc,0.007692307692307693,random
2517,pcc,0.0,random
2518,pcc,0.0,random
2519,pcc,0.007692307692307693,random
2520,pcc,0.015503875968992248,random
2521,pcc,0.0,random
2522,pcc,0.0,random
2523,pcc,0.0,random
2524,pcc,0.0,random
2525,pcc,0.0,random
2526,pcc,0.0,random
2527,pcc,0.007692307692307693,random
2528,pcc,0.0,random
2529,pcc,0.0,random
2530,pcc,0.0,random
2531,pcc,0.0,random
2532,pcc,0.0,random
2533,pcc,0.0,random
2534,pcc,0.0,random
2535,pcc,0.0,random
2536,pcc,0.0,random
2537,pcc,0.0,random
2538,pcc,0.0,random
2539,pcc,0.0,random
2540,pcc,0.0,random
2541,pcc,0.007692307692307693,random
2542,pcc,0.0,random
2543,pcc,0.0,random
2544,pcc,0.0,random
2545,pcc,0.0,random
2546,pcc,0.0,random
2547,pcc,0.0,random
2548,pcc,0.0,random
2549,pcc,0.007692307692307693,random
2550,pcc,0.007692307692307693,random
2551,pcc,0.0,random
2552,pcc,0.007692307692307693,random
2553,pcc,0.007692307692307693,random
2554,pcc,0.0,random
2555,pcc,0.015503875968992248,random
2556,pcc,0.0,random
2557,pcc,0.0,random
2558,pcc,0.007692307692307693,random
2559,pcc,0.0,random
2560,pcc,0.0,random
2561,pcc,0.015503875968992248,random
2562,pcc,0.007692307692307693,random
2563,pcc,0.0,random
2564,pcc,0.007692307692307693,random
2565,pcc,0.0,random
2566,pcc,0.0,random
2567,pcc,0.0,random
2568,pcc,0.0,random
2569,pcc,0.0,random
2570,pcc,0.0,random
2571,pcc,0.0,random
2572,pcc,0.007692307692307693,random
2573,pcc,0.0,random
2574,pcc,0.0,random
2575,pcc,0.0,random
2576,pcc,0.0,random
2577,pcc,0.0,random
2578,pcc,0.007692307692307693,random
2579,pcc,0.0,random
2580,pcc,0.0,random
2581,pcc,0.0,random
2582,pcc,0.007692307692307693,random
2583,pcc,0.0,random
2584,pcc,0.007692307692307693,random
2585,pcc,0.0,random
2586,pcc,0.0,random
2587,pcc,0.0,random
2588,pcc,0.015503875968992248,random
2589,pcc,0.0,random
2590,pcc,0.0,random
2591,pcc,0.0,random
2592,pcc,0.0,random
2593,pcc,0.0,random
2594,pcc,0.0,random
2595,pcc,0.0,random
2596,pcc,0.0,random
2597,pcc,0.0,random
2598,pcc,0.0,random
2599,pcc,0.0,random
2600,pcc,0.0,random
2601,pcc,0.0,random
2602,pcc,0.0,random
2603,pcc,0.0,random
2604,pcc,0.0,random
2605,pcc,0.0,random
2606,pcc,0.0,random
2607,pcc,0.0,random
2608,pcc,0.015503875968992248,random
2609,pcc,0.007692307692307693,random
2610,pcc,0.0,random
2611,pcc,0.007692307692307693,random
2612,pcc,0.0,random
2613,pcc,0.0,random
2614,pcc,0.0,random
2615,pcc,0.0,random
2616,pcc,0.007692307692307693,random
2617,pcc,0.0,random
2618,pcc,0.015503875968992248,random
2619,pcc,0.0,random
2620,pcc,0.0,random
2621,pcc,0.007692307692307693,random
2622,pcc,0.007692307692307693,random
2623,pcc,0.007692307692307693,random
2624,pcc,0.0,random
2625,pcc,0.0,random
2626,pcc,0.0,random
2627,pcc,0.007692307692307693,random
2628,pcc,0.0,random
2629,pcc,0.0,random
2630,pcc,0.0,random
2631,pcc,0.0,random
2632,pcc,0.0,random
2633,pcc,0.015503875968992248,random
2634,pcc,0.007692307692307693,random
2635,pcc,0.0,random
2636,pcc,0.0,random
2637,pcc,0.007692307692307693,random
2638,pcc,0.007692307692307693,random
2639,pcc,0.0,random
2640,pcc,0.0,random
2641,pcc,0.0,random
2642,pcc,0.007692307692307693,random
2643,pcc,0.0,random
2644,pcc,0.0,random
2645,pcc,0.0,random
2646,pcc,0.0,random
2647,pcc,0.0,random
2648,pcc,0.0,random
2649,pcc,0.0,random
2650,pcc,0.0,random
2651,pcc,0.0,random
2652,pcc,0.0,random
2653,pcc,0.007692307692307693,random
2654,pcc,0.0,random
2655,pcc,0.0,random
2656,pcc,0.007692307692307693,random
2657,pcc,0.0,random
2658,pcc,0.0,random
2659,pcc,0.0,random
2660,pcc,0.0,random
2661,pcc,0.007692307692307693,random
2662,pcc,0.0,random
2663,pcc,0.0,random
2664,pcc,0.007692307692307693,random
2665,pcc,0.0,random
2666,pcc,0.0,random
2667,pcc,0.0,random
2668,pcc,0.0,random
2669,pcc,0.0,random
2670,pcc,0.007692307692307693,random
2671,pcc,0.0,random
2672,pcc,0.0,random
2673,pcc,0.0,random
2674,pcc,0.0,random
2675,pcc,0.0,random
2676,pcc,0.007692307692307693,random
2677,pcc,0.007692307692307693,random
2678,pcc,0.007692307692307693,random
2679,pcc,0.0,random
2680,pcc,0.0,random
2681,pcc,0.007692307692307693,random
2682,pcc,0.007692307692307693,random
2683,pcc,0.0,random
2684,pcc,0.0,random
2685,pcc,0.0,random
2686,pcc,0.0,random
2687,pcc,0.0,random
2688,pcc,0.007692307692307693,random
2689,pcc,0.0,random
2690,pcc,0.0,random
2691,pcc,0.007692307692307693,random
2692,pcc,0.007692307692307693,random
2693,pcc,0.0,random
2694,pcc,0.007692307692307693,random
2695,pcc,0.007692307692307693,random
2696,pcc,0.0,random
2697,pcc,0.007692307692307693,random
2698,pcc,0.007692307692307693,random
2699,pcc,0.0,random
2700,pcc,0.0,random
2701,pcc,0.0,random
2702,pcc,0.0,random
2703,pcc,0.0,random
2704,pcc,0.0,random
2705,pcc,0.0,random
2706,pcc,0.0,random
2707,pcc,0.0,random
2708,pcc,0.007692307692307693,random
2709,pcc,0.0,random
2710,pcc,0.007692307692307693,random
2711,pcc,0.007692307692307693,random
2712,pcc,0.007692307692307693,random
2713,pcc,0.0,random
2714,pcc,0.0,random
2715,pcc,0.0,random
2716,pcc,0.0,random
2717,pcc,0.0,random
2718,pcc,0.0,random
2719,pcc,0.007692307692307693,random
2720,pcc,0.007692307692307693,random
2721,pcc,0.007692307692307693,random
2722,pcc,0.0,random
2723,pcc,0.007692307692307693,random
2724,pcc,0.007692307692307693,random
2725,pcc,0.007692307692307693,random
2726,pcc,0.0,random
2727,pcc,0.0,random
2728,pcc,0.0,random
2729,pcc,0.007692307692307693,random
2730,pcc,0.0,random
2731,pcc,0.007692307692307693,random
2732,pcc,0.0,random
2733,pcc,0.0,random
2734,pcc,0.0,random
2735,pcc,0.007692307692307693,random
2736,pcc,0.0,random
2737,pcc,0.015503875968992248,random
2738,pcc,0.0,random
2739,pcc,0.0,random
2740,pcc,0.0,random
2741,pcc,0.0,random
2742,pcc,0.007692307692307693,random
2743,pcc,0.0,random
2744,pcc,0.007692307692307693,random
2745,pcc,0.007692307692307693,random
2746,pcc,0.007692307692307693,random
2747,pcc,0.0,random
2748,pcc,0.0,random
2749,pcc,0.0,random
2750,pcc,0.0,random
2751,pcc,0.0,random
2752,pcc,0.0,random
2753,pcc,0.0,random
2754,pcc,0.0,random
2755,pcc,0.0,random
2756,pcc,0.0,random
2757,pcc,0.0,random
2758,pcc,0.0,random
2759,pcc,0.0,random
2760,pcc,0.0,random
2761,pcc,0.0,random
2762,pcc,0.007692307692307693,random
2763,pcc,0.0,random
2764,pcc,0.0,random
2765,pcc,0.0,random
2766,pcc,0.007692307692307693,random
2767,pcc,0.0,random
2768,pcc,0.0,random
2769,pcc,0.0,random
2770,pcc,0.0,random
2771,pcc,0.0,random
2772,pcc,0.0,random
2773,pcc,0.007692307692307693,random
2774,pcc,0.0,random
2775,pcc,0.0,random
2776,pcc,0.007692307692307693,random
2777,pcc,0.007692307692307693,random
2778,pcc,0.0,random
2779,pcc,0.0,random
2780,pcc,0.0,random
2781,pcc,0.0,random
2782,pcc,0.0,random
2783,pcc,0.0,random
2784,pcc,0.0,random
2785,pcc,0.007692307692307693,random
2786,pcc,0.015503875968992248,random
2787,pcc,0.0,random
2788,pcc,0.0,random
2789,pcc,0.007692307692307693,random
2790,pcc,0.007692307692307693,random
2791,pcc,0.0,random
2792,pcc,0.0,random
2793,pcc,0.007692307692307693,random
2794,pcc,0.007692307692307693,random
2795,pcc,0.0,random
2796,pcc,0.0,random
2797,pcc,0.007692307692307693,random
2798,pcc,0.0,random
2799,pcc,0.0,random
2800,pcc,0.0,random
2801,pcc,0.0,random
2802,pcc,0.007692307692307693,random
2803,pcc,0.0,random
2804,pcc,0.0,random
2805,pcc,0.007692307692307693,random
2806,pcc,0.0234375,random
2807,pcc,0.007692307692307693,random
2808,pcc,0.0,random
2809,pcc,0.0,random
2810,pcc,0.007692307692307693,random
2811,pcc,0.0,random
2812,pcc,0.0,random
2813,pcc,0.0,random
2814,pcc,0.007692307692307693,random
2815,pcc,0.015503875968992248,random
2816,pcc,0.007692307692307693,random
2817,pcc,0.0,random
2818,pcc,0.0,random
2819,pcc,0.007692307692307693,random
2820,pcc,0.007692307692307693,random
2821,pcc,0.0,random
2822,pcc,0.0,random
2823,pcc,0.015503875968992248,random
2824,pcc,0.007692307692307693,random
2825,pcc,0.007692307692307693,random
2826,pcc,0.015503875968992248,random
2827,pcc,0.0,random
2828,pcc,0.0,random
2829,pcc,0.0,random
2830,pcc,0.0,random
2831,pcc,0.0,random
2832,pcc,0.0,random
2833,pcc,0.007692307692307693,random
2834,pcc,0.0,random
2835,pcc,0.0,random
2836,pcc,0.0,random
2837,pcc,0.0,random
2838,pcc,0.0,random
2839,pcc,0.0,random
2840,pcc,0.0,random
2841,pcc,0.0,random
2842,pcc,0.0,random
2843,pcc,0.0,random
