orf_name,deg,eff,sens,trans,eigenvec_centr,closeness_centr,smallest_eigenvec,neighbor_degree,gene1,Systematic gene name
pbr1-5006,9,0.4488324695548043,2.4072019676762118,0.8611111111111112,0.0003394089644785548,0.2034071282775946,-0.0005371716999716624,14.0,pbr1-5006,YNL181W
pbr1-5012,11,0.5644006939365582,2.2952953332327177,0.5818181818181818,0.002097848677704411,0.21732019291256027,-0.0005323669815816773,25.454545454545453,pbr1-5012,YNL181W
yor394c-a,18,0.3878785268156377,0.6609909487475113,0.35294117647058826,0.0015679751253605218,0.25018104572007915,-0.00054004208133852,46.166666666666664,yor394c-a,YOR394C-A
cnn1,30,1.1926465506086634,0.5839038914241405,0.3954022988505747,5.700868111893183e-05,0.2486683622054801,-0.000554867196102368,37.2,cnn1,YFR046C
aim46,33,1.4937057123440751,0.5416704170308212,0.4583333333333333,0.00011174613362509502,0.2634870595413637,-0.0005514444632240091,34.78787878787879,aim46,YHR199C
eap1,29,1.0470290754158968,0.4853466221580808,0.4236453201970443,0.0017507229314732648,0.2593463790601071,-0.0005554662104370639,31.586206896551722,eap1,YKL204W
esl1,17,0.47397734319157614,0.4857298813304288,0.4117647058823529,2.0531530657162154e-05,0.24633960829054954,-0.0005499199043178435,31.529411764705884,esl1,YIL151C
frs2-5001,49,2.814704276455128,0.42122613151148874,0.26105442176870747,0.0002730808123140441,0.26774826909166066,-0.0005481500388340564,27.122448979591837,frs2-5001,YFL022C
mic12,20,0.5822484361057452,0.6312487046624793,0.6263157894736842,3.869016887353466e-05,0.24427265013670219,-0.0005554966297523972,35.95,mic12,YBR262C
mig2,3,0.018414479550430428,1.009672797798308,1.0,4.596532307752526e-06,0.2157279047500104,-0.000565736169094822,39.333333333333336,mig2,YGL209W
mzm1,24,0.8280799815360373,0.6020296823611522,0.5615942028985508,4.462033861290868e-05,0.25149235622421745,-0.0005527228874904892,36.958333333333336,mzm1,YDR493W
pcl8,36,2.147384984490767,0.46362070606973965,0.326984126984127,6.262418945343553e-05,0.26477952071943184,-0.0005533651761077199,30.63888888888889,pcl8,YPL219W
pop4-5001,39,1.7088631333777533,0.3163648808318021,0.17408906882591094,0.0017761431534413558,0.27177846541144385,-0.0005544455447952477,29.307692307692307,pop4-5001,YBR257W
prs5,24,0.7765360339808169,0.5430750934021628,0.5144927536231884,7.113558684315255e-05,0.2562175525339926,-0.0005544913050885913,38.416666666666664,prs5,YOL061W
seg2,16,0.3771362165854012,0.5936726421241744,0.6,2.4256276978536528e-05,0.24401958937653043,-0.000555263012967694,35.375,seg2,YKL105C
tam41-5001,54,3.2765299739595335,0.35584608280961827,0.18867924528301888,0.0002780090381560236,0.2684278684278684,-0.0005556664367423695,25.037037037037038,tam41-5001,YGR046W
tcb3,30,1.1106164452514862,0.5374081486439188,0.4850574712643678,0.00011622869677968632,0.25405696916213166,-0.0005554087755804933,34.4,tcb3,YML072C
tom6,40,1.9053290983522067,0.49115907923312996,0.37948717948717947,9.32119254786447e-05,0.260428183737059,-0.0005524133216342304,30.925,tom6,YOR045W
tsc3,29,2.5021635023722935,0.42856864645607357,0.23891625615763548,4.3645768498398415e-05,0.24927842986338272,-0.0005543697768233163,23.724137931034484,tsc3,YBR058C-A
ubp16,38,2.3963846600048204,0.5636830144073902,0.35704125177809387,8.67787450294331e-05,0.2546312220529704,-0.0005573103578325147,28.736842105263158,ubp16,YPL072W
yat2,64,7.486807091609979,0.33086373905852434,0.13541666666666666,0.0003092287331475027,0.2710109303906699,-0.000563452747287419,19.96875,yat2,YER024W
ybr298c-a,19,0.7482873056658532,0.3307106865220691,0.19883040935672514,2.0420949363897206e-05,0.24444549271192037,-0.0005361986708748715,20.05263157894737,ybr298c-a,YBR298C-A
yfl054c,44,2.0482683965145463,0.41545374282394193,0.29809725158562367,0.00012698552568183197,0.26791438320752764,-0.0005526015936867419,32.59090909090909,yfl054c,YFL054C
yfr032c-b,42,2.7563591135546623,0.6012130023494461,0.20905923344947736,0.000210559782835192,0.25991874404373777,-0.0005648948358352383,32.07142857142857,yfr032c-b,YFR032C-B
yjl107c,47,2.8316042960155956,0.48851540274605004,0.29417206290471787,7.55972592902397e-05,0.2638627221345282,-0.0005522141763093407,27.74468085106383,yjl107c,YJL107C
yjr085c,27,0.9365680536637473,0.5377300766300308,0.4017094017094017,0.0001711004924146547,0.25185905224787364,-0.0005569890996720696,28.037037037037038,yjr085c,YJR085C
ylr307c-a,24,0.7768213966307062,0.5876907426419554,0.358695652173913,0.00011126648537363369,0.24642160825526654,-0.0005493299587555713,36.5,ylr307c-a,YLR307C-A
ymr155w,28,1.0634544036551845,0.5679744571514095,0.5026455026455027,0.00010609881628424777,0.2507136291063912,-0.0005577936614552157,32.25,ymr155w,YMR155W
ypl039w,25,1.1193384259438433,0.5759492667798569,0.42333333333333334,8.064670092626951e-05,0.24690299218601106,-0.0005564199794311799,31.44,ypl039w,YPL039W
znf1,21,0.6907601002750002,0.6578158439840021,0.5857142857142857,7.12780943662992e-05,0.24330923091370082,-0.0005558660801258594,34.80952380952381,znf1,YFL052W
ena5,18,7.116420510686411,0.645245934862708,0.058823529411764705,1.5358602145058954e-05,0.2342358631288704,-0.0006031775247946216,6.555555555555555,ena5,YDR038C
ydr034w-b,13,4.942956953952292,1.1704830639156023,0.11538461538461539,1.2099544308477563e-05,0.2094414356155525,-0.0006184268171318953,4.3076923076923075,ydr034w-b,YDR034W-B
yol159c-a,30,6.969888869768588,0.32885107766095717,0.07126436781609195,1.9369964821971134e-05,0.2532623038952153,-0.0005322842319073434,13.233333333333333,yol159c-a,YOL159C-A
ycl013w,3,1.5546050740760027,3.2104569287528943,0.3333333333333333,5.042574286830093e-09,0.16931320656080506,-0.0005433769600658304,4.0,ycl013w,YCL013W
aim7,3,1.3624611304189862,3.6081895521780143,0.6666666666666666,2.7719941205319357e-09,0.1693076747149345,-0.0005503730563242913,3.6666666666666665,aim7,YDR063W
ydr535c,2,0.8262444982434775,3.7109877044108663,1.0,2.6888337228102065e-09,0.16929108134596538,-0.0005527559693721014,4.5,ydr535c,YDR535C
yil166c,6,3.1251111621482055,2.030189439721328,0.13333333333333333,1.5758124606340008e-07,0.20377506881635862,-0.0005197308485536134,6.5,yil166c,YIL166C
mrps8-supp1,24,8.368894601067336,0.5151781100533928,0.03260869565217391,0.0010748285341280672,0.2365669938370235,-0.0005016006894020486,9.125,mrps8-supp1,YMR158W
aim9,6,0.5770271079522529,0.7630086250556012,0.2,2.7428362465552407e-05,0.22041684389621438,-0.0005438906990968102,19.166666666666668,aim9,YER080W
wsc3,4,0.5272620960856933,1.162312308389752,0.3333333333333333,1.851165169864705e-05,0.1996917148362235,-0.0005629013200513079,11.5,wsc3,YOL105C
ylr154w-a,26,7.052158796634581,0.5577125904920966,0.055384615384615386,3.003308850375344e-05,0.22876567190535052,-0.0005378343427946288,6.153846153846154,ylr154w-a,YLR154W-A
asc1,7,1.5029665535059147,0.43322385162629656,0.047619047619047616,1.1399208950028355e-05,0.2300963545135651,-0.0005731717771816334,14.857142857142858,asc1,YMR116C
akr1,3,0.13168792961426123,0.6079479905565119,0.0,0.00012231150487043469,0.21201211030193928,-0.0005704178022187261,13.333333333333334,akr1,YDR264C
mot3,10,0.8270511349070728,0.41852100953529836,0.06666666666666667,8.517847721928241e-06,0.2242804587751569,-0.0005489472660232301,10.0,mot3,YMR070W
scs7,23,2.5080234023276495,0.5636848938030402,0.1225296442687747,0.00727434065011984,0.25353490875287443,-0.000552594960933396,25.91304347826087,scs7,YMR272C
ypr039w,2,1.4102261972570695,6.487101975806273,0.0,4.636511324821868e-10,0.14352980279193442,-0.0008629146874786598,3.0,ypr039w,YPR039W
akr2,1,0.526964111923919,7.842728000279556,0.0,7.774589922257984e-12,0.12551774252149692,-0.0009219738049148984,2.0,akr2,YOR034C
slm3,4,1.1240288442641828,1.0585890901975503,0.0,8.141276419629551e-07,0.2078870301279737,-0.0005462219724329206,10.75,slm3,YDL033C
ala1-1,1,0.08542770153211085,2.0151885580843474,0.0,1.3651447622620016e-08,0.17211372392719543,-0.0005836061867518262,4.0,ala1-1,YOR335C
dbp10-5001,14,0.6315018709533484,0.47741956825117254,0.26373626373626374,3.4503582490650676e-05,0.2288566002738153,-0.000537780184859823,19.785714285714285,dbp10-5001,YDL031W
alb1,9,0.32261931210124806,0.5688511421189278,0.4166666666666667,2.1050893311572433e-05,0.21939034716342082,-0.0005407119496625108,18.555555555555557,alb1,YJL122W
enp2-5001,24,1.3340188265110788,0.4014973760899628,0.18840579710144928,3.8450810375889704e-05,0.23996295438758972,-0.0005434369783964057,18.25,enp2-5001,YGR145W
srp68-5005,8,0.20361709658478344,0.5728725773579573,0.35714285714285715,1.3752126468154328e-05,0.2169380834763679,-0.0005348499978885929,18.125,srp68-5005,YPL243W
yen1,22,1.980416738584412,0.4887209215332797,0.24242424242424243,2.0730610183347934e-05,0.2341194542333062,-0.0005485852626513901,13.772727272727273,yen1,YER041W
yol097w-a,25,1.9694641430375968,0.46577991299602706,0.28,5.541240215547509e-05,0.2384721583064887,-0.0005444476554885115,17.92,yol097w-a,YOL097W-A
bni5,26,3.5054319947146233,0.4577621230509009,0.15384615384615385,1.958813709568833e-05,0.24088880624767572,-0.0005498264412988777,14.423076923076923,bni5,YNL166C
rpl1a,6,0.24726134524278562,0.5889799171224338,0.2,1.1799376567567582e-06,0.2151278644968449,-0.0005593685446336013,14.666666666666666,rpl1a,YPL220W
slc1,36,7.7306160318454396,0.4351042461576631,0.03492063492063492,5.7878131914786925e-05,0.23464952001449013,-0.0005380823424089953,8.36111111111111,slc1,YDL052C
ylr406c-a,29,3.738275758357937,0.3830156440217189,0.06157635467980296,5.182416264310192e-05,0.24300117233294255,-0.0005417244622659635,12.275862068965518,ylr406c-a,YLR406C-A
ynl033w,12,0.8700400707285175,0.4272686228658518,0.12121212121212122,9.115420092738765e-06,0.21993973091125166,-0.000548276802506101,10.0,ynl033w,YNL033W
hsp33,17,7.932835123117105,0.8624715514593756,0.058823529411764705,1.4167934511417277e-06,0.2175117528542646,-0.0006035922249260573,8.117647058823529,hsp33,YOR391C
ald3,2,1.0768977306547276,3.0194765612198187,0.0,2.3763744598727675e-08,0.17867117194772955,-0.0006957824974679113,9.0,ald3,YMR169C
snf11,1,0.29998253853518986,4.40486149546263,0.0,3.984750018919765e-10,0.1515913877837585,-0.0007434028483824306,2.0,snf11,YDR073W
gin4,18,1.184074066074921,1.4116445574496495,0.43790849673202614,0.0007821002318776871,0.22958663772096938,-0.0005290279953725555,23.38888888888889,gin4,YDR507C
ald4,2,0.05844342384257065,0.9038811192844639,0.0,3.113733582457514e-05,0.20452302956151083,-0.0005323652732397279,21.0,ald4,YOR374W
glc3,7,3.542081257346895,1.062357813876189,0.0,8.794860704402141e-07,0.21276071604532765,-0.0006492898613546794,5.857142857142857,glc3,YEL011W
ald5,2,0.3844087392072932,1.0354580518408825,0.0,1.1536846652099435e-06,0.21590767051372858,-0.0006178329154459635,39.0,ald5,YER073W
ald6,3,1.0216658058024337,1.2832465029109332,0.3333333333333333,2.8280510999509146e-06,0.2098825435398947,-0.0006080888563987612,24.333333333333332,ald6,YPL061W
yhr212w-a,34,3.7835128085613334,0.3831572553795898,0.12121212121212122,0.0001420151875867739,0.25315095261358084,-0.000568077741852663,13.941176470588236,yhr212w-a,YHR212W-A
ypl062w,1,0.12027944587523737,2.4805369899598504,0.0,4.742130039539118e-08,0.17347929429881825,-0.0006497073288880271,3.0,ypl062w,YPL062W
cho2,8,1.2769669772064038,1.8034587827810187,0.5357142857142857,0.0007043096699900935,0.19824024483550115,-0.0005733810730867452,11.25,cho2,YGR157W
alf1,5,0.7819862088604783,1.9549717924987964,0.5,6.405034752707333e-05,0.1878829629092491,-0.0005816425212739954,6.8,alf1,YNL148C
ino2,7,0.8668957010470337,1.3794019634558081,0.3333333333333333,0.0007119089826672138,0.20518709166501684,-0.0005679618772584459,13.285714285714286,ino2,YDR123C
msc1,2,0.12142879469595116,2.2027597123949634,0.0,5.7934537876661835e-05,0.18199697959470376,-0.0005789942316881913,8.5,msc1,YML128C
pga2-5004,4,0.4746602714276219,2.034278032540877,0.8333333333333334,6.309491108342824e-05,0.18750904617166014,-0.0005821790529409737,8.25,pga2-5004,YNL149C
ssh1,13,2.1737849891009082,1.2155162417392718,0.21794871794871795,0.002282504926251692,0.22597244025815455,-0.0005684379441102945,14.461538461538462,ssh1,YBR283C
alg2-1,34,2.734107622353326,2.924484720005679,0.2994652406417112,0.03034574330414992,0.23691308919672655,-0.0005151255473224047,53.911764705882355,alg2-1,YGL065C
alg1-1,8,0.8394398535496876,1.029704686858829,0.35714285714285715,0.0009370563219176063,0.21262104053832268,-0.0005512047453203456,15.125,alg1-1,YBR110W
arp3-f306g,18,0.6437099726015725,0.44241176590487763,0.09803921568627451,0.002826753957894264,0.24248947122133832,-0.0005335218473949805,18.666666666666668,arp3-f306g,YJR065C
fyv10,7,1.712816289519703,1.096879972829964,0.42857142857142855,1.8995400428373213e-05,0.19768062867170214,-0.0005891286892705256,7.857142857142857,fyv10,YIL097W
nhx1,26,1.5520146526453718,2.4038541339163864,0.5169230769230769,0.01672144105248291,0.22845302649561344,-0.00046371400187495164,39.46153846153846,nhx1,YDR456W
pmi40-5001,11,1.2677994965335062,2.4465351009785388,0.21818181818181817,0.005776323415270072,0.22248937357777682,-0.0005334384560374546,35.54545454545455,pmi40-5001,YER003C
yal065c,6,0.7238395163101452,1.068266083503467,0.6666666666666666,6.199828060608797e-05,0.21149293935188965,-0.0005772727867715418,13.666666666666666,yal065c,YAL065C
ydr537c,8,1.3794796048849707,1.0129326104499625,0.42857142857142855,6.21469359335862e-05,0.21313700489450088,-0.0005814409047576663,10.875,ydr537c,YDR537C
ypr197c,11,2.7076963585999403,0.830028768552302,0.21818181818181817,6.956880207273804e-05,0.21894541152611122,-0.0005806870624320825,8.363636363636363,ypr197c,YPR197C
bdp1-5005,34,3.237175427571263,0.8284223579814387,0.24598930481283424,0.0005181833189290849,0.24907474164864216,-0.0002851075251409203,20.88235294117647,bdp1-5005,YNL039W
alg11,9,0.26065197693305575,0.7199061371967628,0.16666666666666666,0.00433148564080575,0.23076237976487354,-0.0004650012448368564,31.333333333333332,alg11,YNL048W
cog4-5004,34,3.284095388434584,2.3839908122970055,0.5294117647058824,0.044539574717186135,0.23731452647004947,-0.0005263463510003466,61.0,cog4-5004,YPR105C
mrp7,6,0.21406862445021335,0.9905814223268976,0.4666666666666667,8.804594614055413e-05,0.20982305543183383,-0.000427165128643268,18.166666666666668,mrp7,YNL005C
nce103,7,0.35298375568021034,1.0113268692855182,0.5238095238095238,0.0001341825358593362,0.21196007853403143,-0.00045600115076873966,21.571428571428573,nce103,YNL036W
ncs2,13,3.3821303284013617,3.521038202936527,0.6923076923076923,9.2163848859099e-05,0.21524402907580478,-0.00034233517556369784,17.846153846153847,ncs2,YNL119W
npp2,14,0.9593029048002351,0.45485769343284344,0.16483516483516483,7.632205686628374e-05,0.2362111404868265,-0.0005357752567897065,13.642857142857142,npp2,YEL016C
sly1-ts,83,12.462024877822705,3.159220661059698,0.49485747869526886,0.10751379761933921,0.2477055449330784,-0.0005227306808208959,58.46987951807229,sly1-ts,YDR189W
tlg1-5005,78,10.915861522515879,3.134858903971292,0.5431235431235432,0.10524985090453445,0.24736264260823906,-0.0005220548863692663,62.08974358974359,tlg1-5005,YDR468C
yhr213w,13,0.4881518423817357,0.3577910023016183,0.16666666666666666,0.00010350153419403974,0.23617884326147395,-0.0005377083419361266,18.76923076923077,yhr213w,YHR213W
alg3,60,8.348596266950661,3.758194613069894,0.5265536723163842,0.05253036533280442,0.23686977190656855,-0.0005288315656017575,57.93333333333333,alg3,YBL082C
alg12,14,0.6129865405260956,3.504294886823264,0.7142857142857143,0.009120250108008494,0.21682915603163314,-0.0005332262845364271,47.07142857142857,alg12,YNR030W
alg5,80,13.43213194742339,3.742464660492254,0.4901898734177215,0.07153265967677445,0.23814338235294116,-0.000524910830594914,57.5,alg5,YPL227C
alg6,73,11.507356398206724,3.7207718910431087,0.5095129375951294,0.06555371581051762,0.24143875506685925,-0.0005255185903567006,58.47945205479452,alg6,YOR002W
alg8,75,11.811249695356082,3.581858504544935,0.46702702702702703,0.0633666986412888,0.24531338761598181,-0.0005254812751068914,55.68,alg8,YOR067C
cct8-5001,30,2.448213801911252,1.2983184161963692,0.1839080459770115,0.003064989602019822,0.2407880674689838,-0.0005395049321725086,28.066666666666666,cct8-5001,YJL008C
cue1,9,0.4196577158413712,2.4909786888760355,0.4166666666666667,0.0035144628851103434,0.21123430621229414,-0.0005351972436654345,27.555555555555557,cue1,YMR264W
die2,56,7.4034181132562855,3.7560077977473822,0.5675324675324676,0.04954523181449588,0.23159776536312848,-0.0005288459625776389,58.714285714285715,die2,YGR227W
erd2-5001,43,5.013600761799319,3.8274315289592202,0.5448504983388704,0.038598098763232315,0.2239509053978132,-0.000529539637084427,58.395348837209305,erd2-5001,YBL040C
ost1-6,35,3.2886615467143,3.8877836920603146,0.6722689075630253,0.0322511447083006,0.22691246661120112,-0.00052911605608443,61.25714285714286,ost1-6,YJL002C
scj1,68,10.195850596721321,3.6731071934423523,0.49648814749780507,0.06092891216122928,0.24106810569408263,-0.0005285014390805985,57.98529411764706,scj1,YMR214W
spc2,29,2.2767121636419922,3.3171584312678055,0.5147783251231527,0.02219044844242132,0.22864454641722556,-0.0005319985730080633,51.724137931034484,spc2,YML055W
spc3-4,41,5.394975977692109,3.604895225754529,0.46219512195121953,0.028208347770954642,0.22708150744960562,-0.0005323767202719112,46.90243902439025,spc3-4,YLR066W
ybl083c,46,5.356049838228887,3.91262312447068,0.6454106280193237,0.04486163872721562,0.22621905967608155,-0.0005282975836163422,63.58695652173913,ybl083c,YBL083C
alg14-5001,56,7.4276910117230335,3.7291013040589682,0.4590909090909091,0.048278559491918116,0.23479836882646127,-0.0005279023616144877,54.875,alg14-5001,YBR070C
alg13-5001,16,0.7706510413676204,3.8376743261366575,0.7083333333333334,0.014238329507220352,0.21965072906069855,-0.0005298854429117441,61.5,alg13-5001,YGL047W
cax4,20,1.1774832793837642,3.8252616241990673,0.6894736842105263,0.019321805530520198,0.21823541798273322,-0.0005287836636743454,64.85,cax4,YGR036C
eri1,72,11.349411513528029,3.4907413470394784,0.4303599374021909,0.07483467235842585,0.24077687947216803,-0.000526575241479808,61.625,eri1,YPL096C-A
nus1-5001,15,0.7037177682970602,3.5338996621746865,0.3523809523809524,0.008152000972501374,0.21601567385051482,-0.0005317846792716197,34.6,nus1-5001,YDL193W
ost3,110,22.456247422452673,3.5281817863232496,0.3658048373644704,0.08744228652729803,0.25378324109897643,-0.0005268068947039707,52.836363636363636,ost3,YOR085W
rer2-5001,21,1.3093709999173972,3.4296036089276463,0.40476190476190477,0.012988412484710346,0.2244942165229823,-0.0005330651197509531,41.476190476190474,rer2-5001,YBR002C
rft1-5028,49,5.496102378104673,3.1190000054787412,0.38010204081632654,0.04309638361382046,0.24783586015591372,-0.0005258754578863725,59.183673469387756,rft1-5028,YBL020W
swp1-5004,34,2.687121045696327,3.1023929188379773,0.5401069518716578,0.027498209247361745,0.24193473084644473,-0.0005308364616970206,57.05882352941177,swp1-5004,YMR149W
wbp1-1,102,19.79920898096191,3.3015894986756216,0.3220733838089691,0.08656633068843775,0.25612890470541716,-0.0005260653364431381,56.127450980392155,wbp1-1,YEL002C
wbp1-2,100,19.10694065842557,3.38873717000624,0.3624242424242424,0.07813052976522761,0.2533489781949741,-0.0005258030070766007,54.09,wbp1-2,YEL002C
api2,46,5.487168851371516,3.567888576754702,0.5304347826086957,0.0416315762984289,0.22927174586319796,-0.0005293187935466102,60.630434782608695,api2,YDR525W
arv1-supp1,57,7.522211232798131,3.470802413266745,0.43107769423558895,0.059589043447663734,0.23672910004568296,-0.0005283415421636885,61.280701754385966,arv1-supp1,YLR242C
dpm1-6,21,1.1858354411152807,3.3859635595343947,0.48095238095238096,0.022002765868308228,0.22538274182324286,-0.0005289570418553811,62.57142857142857,dpm1-6,YPR183W
gab1-1,111,22.5506994198388,3.5374306832862055,0.3773955773955774,0.09560164729933904,0.25524578859225694,-0.0005262955606183508,56.08108108108108,gab1-1,YLR459W
gab1-2,90,16.13945158158428,3.6698819219817516,0.4704119850187266,0.08143971570379006,0.24870416586676905,-0.0005254000125422848,58.3,gab1-2,YLR459W
gab1-3,92,16.71978868792597,3.674536562718148,0.46273291925465837,0.08226868991339557,0.2469735964159756,-0.0005260651382203592,57.58695652173913,gab1-3,YLR459W
gos1-supp1,69,9.398637076535959,3.275066260107271,0.5174765558397272,0.09278372265521939,0.2434120907510921,-0.0005185674087597444,62.14492753623188,gos1-supp1,YHL031C
gpi16-5001,108,21.61121970882133,3.501813477890703,0.3842159916926272,0.10545428355749081,0.2534109247395961,-0.0005248939903124809,60.666666666666664,gpi16-5001,YHR188C
gpi17-5001,93,17.09391916579095,3.6744284846048614,0.4684431977559607,0.08859403747660363,0.24519731238762185,-0.0005258583628827318,60.39784946236559,gpi17-5001,YDR434W
gpi19-2,11,0.37494392872317234,4.006619771407733,0.9272727272727272,0.01143749659101189,0.21180413635248918,-0.0005294914145769701,65.0,gpi19-2,YDR437W
gpi19-2xh,31,2.6243064899158375,3.910590982469261,0.7720430107526882,0.030967064552530392,0.2183733670459334,-0.0005279303611249404,62.32258064516129,gpi19-2xh,YDR437W
gpi19-5001,51,6.293245195034382,3.7896748410382646,0.5670588235294117,0.05175472639180565,0.23074182919227001,-0.0005273627857825128,60.3921568627451,gpi19-5001,YDR437W
gpi2-1-7b,54,6.930254772132072,3.7854560502095813,0.5897973445143256,0.0553190408489507,0.23402429661744117,-0.0005270982206998182,62.74074074074074,gpi2-1-7b,YPL076W
gpi2-774,57,7.614709571189007,3.758360576785786,0.575187969924812,0.05685401433603386,0.23354966648638903,-0.0005255843224703323,61.49122807017544,gpi2-774,YPL076W
gup1,79,13.082836425543094,3.620309135330228,0.5008114248620578,0.07475750789534055,0.24518571090607996,-0.0005223151014252004,61.075949367088604,gup1,YGL084C
gwt1-20,66,9.778807938419984,3.7954015215436456,0.5944055944055944,0.06427955295802323,0.2386808530238128,-0.000527475117260425,62.333333333333336,gwt1-20,YJL091C
kre1,32,2.749990569835986,3.3073876892573346,0.43951612903225806,0.026137746137897367,0.2315149890541929,-0.000527966694330897,56.34375,kre1,YNL322C
las21,96,17.871916632803128,3.5548205338607235,0.42521929824561405,0.08337714197442364,0.24921848699081423,-0.0005257834888947407,57.1875,las21,YJL062W
ost2-5001,19,1.0685114837345104,3.939354160957651,0.7602339181286549,0.018226819456907576,0.21910278635152847,-0.0005293524939662272,64.42105263157895,ost2-5001,YOR103C
ost4-supp2,46,5.35673864129066,3.8407983557936483,0.5555555555555556,0.042508961610701244,0.22397026407918053,-0.0005279814569010839,60.34782608695652,ost4-supp2,YDL232W
ost5,26,2.076222092983246,3.8480023963633267,0.7569230769230769,0.02364967010636581,0.21697441694929448,-0.0005303839388741241,60.96153846153846,ost5,YGL226C-A
pdi1-5001-supp1,22,1.3896147628679336,3.776231331280093,0.7575757575757576,0.01990651952698506,0.22559860687853722,-0.000529059775274185,63.90909090909091,pdi1-5001-supp1,YCL043C
per1-supp1,79,13.484993075671177,3.310770794412804,0.3317104836092178,0.09499944380703725,0.24241006689432568,-0.0005273991036020867,65.0253164556962,per1-supp1,YCR044C
rer2-5008,12,0.4421699160357238,3.763972756011722,0.5454545454545454,0.008439126827491143,0.21461111571274746,-0.0005308977559487653,44.916666666666664,rer2-5008,YBR002C
smp3-1,39,3.9414914373744225,3.8775489305196498,0.7368421052631579,0.041267267848176956,0.22595273393215312,-0.000527675236371667,65.8974358974359,smp3-1,YOR149C
stt3-2,58,7.878096494746785,3.728181657202532,0.5995160314579552,0.05895089378368464,0.23450085980631732,-0.0005268822461974954,65.39655172413794,stt3-2,YGL022W
stt3-7,42,4.517750290394835,3.823652702177049,0.6550522648083623,0.043404283352957755,0.22824171952078928,-0.000527799719533595,67.38095238095238,stt3-7,YGL022W
vps53-supp1,36,2.96289064550122,3.31054360505541,0.6190476190476191,0.05362900734975861,0.22927174586319796,-0.0005224810380294417,70.94444444444444,vps53-supp1,YJL029C
ydr203w,21,1.2637336762395999,3.11247396481245,0.5904761904761905,0.03021368457969415,0.22996361054406675,-0.0005254979951734055,71.23809523809524,ydr203w,YDR203W
cop1-1,119,23.17767567193088,3.1393908700322197,0.33186155818259505,0.14242923051781498,0.25401960784313726,-0.000517791894160368,58.65546218487395,cop1-1,YDL145C
csf1,86,15.050737960528666,3.4512697507709404,0.4317373461012312,0.08485908029222304,0.2494224104736234,-0.0005239488571176381,62.48837209302326,csf1,YLR087C
drs2-supp1,16,1.64890387104715,1.9894670482993542,0.35833333333333334,0.006305301226186084,0.2229008947006194,-0.0005412914891468842,29.375,drs2-supp1,YAL026C
gda1,44,4.244638313283982,3.069368237556222,0.44820295983086683,0.054291791107842144,0.23936440482239366,-0.0005254341322356071,59.54545454545455,gda1,YEL042W
gpi8-ts,70,10.632278401914196,3.569747385961538,0.4857142857142857,0.07623385561268375,0.2433777944767988,-0.000524598805272024,65.28571428571429,gpi8-ts,YDR331W
opi6,30,2.4629431969607727,3.7919412299136623,0.6482758620689655,0.0287939214495366,0.22261362660022338,-0.0005279983221913264,64.1,opi6,YDL096C
pep8,36,3.063408511626497,2.4675586885840777,0.3952380952380952,0.024709368657058216,0.23956358929314409,-0.0004829587016079505,39.69444444444444,pep8,YJL053W
sec11-2,46,5.118937277870327,3.444650560912911,0.4995169082125604,0.045361289909917696,0.24029677718525388,-0.0005246821107190853,64.8695652173913,sec11-2,YIR022W
sec18-1,55,6.031072617145044,3.116788872853181,0.5414141414141415,0.07321789421183186,0.24724462044944892,-0.0005166744922229396,62.85454545454545,sec18-1,YBR080C
tlg2,81,12.082545263316474,3.098903798065187,0.4364197530864197,0.09688361452377686,0.2468794664125774,-0.0005098080311144169,57.888888888888886,tlg2,YOL018C
vam10,31,2.2045253635122255,2.7925205193237623,0.5419354838709678,0.02703661655819801,0.232762880114989,-0.00047916613754342614,49.645161290322584,vam10,YOR068C
vps35,34,2.698623237283095,2.9714919388730245,0.5401069518716578,0.03290757665555552,0.22727073373974827,-0.0004903759758632568,51.970588235294116,vps35,YJL154C
vps38,45,4.349298011423983,2.8568403178083073,0.45555555555555555,0.04819090652188472,0.23876883380177855,-0.0004738341545798964,55.2,vps38,YLR360W
vps45,64,8.246347359131438,2.893433216105572,0.42063492063492064,0.07106786542488201,0.2338025627143115,-0.00045904944942327876,55.125,vps45,YGL095C
vps52,67,9.178397782364211,3.0995982620237292,0.37358661239258256,0.07870401240536118,0.24022993834314588,-0.000509409866236209,63.23880597014925,vps52,YDR484W
vps53,28,1.8926295703780727,3.3643563205181395,0.7486772486772487,0.03789753392718822,0.22116944088775076,-0.0005121530538161973,65.82142857142857,vps53,YJL029C
big1-5001,70,10.840143978126331,3.6644938131839746,0.5089026915113871,0.06336662466147897,0.23903316573642697,-0.000526953122756583,60.94285714285714,big1-5001,YHR101C
cne1,66,9.703634936403816,3.616281516122894,0.5678321678321678,0.061419991484025396,0.24294421003281763,-0.0005262509722508338,63.72727272727273,cne1,YAL058W
cwh41,77,12.577285138484223,3.5405864410883776,0.47983595352016406,0.06681817033798142,0.2507257596284111,-0.0005240331588202967,59.64935064935065,cwh41,YGL027C
ero1-1,21,1.2924016327592711,3.882348045489567,0.719047619047619,0.019667280557851455,0.21797837883313,-0.0005291944206470208,62.76190476190476,ero1-1,YML130C
gaa1-ts,73,11.422038130346486,3.6633965023402015,0.5468036529680366,0.06884009187441403,0.24381292933094947,-0.000526494727870025,61.136986301369866,gaa1-ts,YLR088W
